-21.91	-10.79	1
4.83	-1.62	0
-7.52	-21.25	0
-18.63	7.69	1
-3.59	-9.02	0
28.12	9.99	3
1	-17.33	0
-4.19	-12.91	0
16.37	1.76	3
-23.35	13.53	1
-2.6	7.39	1
-5.25	-17.64	0
-12.11	8.86	1
-4.56	-13.07	0
3.13	24.09	2
-1.69	1.99	1
-10.98	-5.38	1
-30.26	0.15	1
23.46	11.09	3
-9.57	16.11	1
9.36	0.9	3
-4.62	-18.5	0
2.73	-10.01	0
-20.59	13.9	1
8.28	24.39	2
6.71	-17.12	0
-8.55	0.14	1
-25.85	5.91	1
20.53	17.86	3
-12.56	6.13	1
10.84	2.77	3
-8.85	-17.23	0
1.67	-13.35	0
-21.33	11.62	1
5.24	27.91	2
-2.59	7.19	1
-10.11	-5.57	1
-21.23	6.16	1
18.37	7.27	3
2.01	4.56	2
10.99	8.74	3
-12.69	-18.4	0
2.82	-13.78	0
-20.16	13.43	1
-2.77	28.99	2
-19.35	13.02	1
-4.96	5.04	1
1.33	4.05	2
11.99	8.99	3
-6.08	-4.37	0
9.34	13.65	2
-14.12	11.25	1
-1.52	-14.96	0
-11.74	11.06	1
2.82	-14.03	0
24.55	12.46	3
10.28	-23.55	0
-9.12	-13.02	0
-12.69	-16.02	0
-26.63	4.97	1
-4.09	6.49	1
5.68	-26.88	0
6.45	26.14	2
6.5	25.29	2
-17.76	-0.41	1
-15.16	8.48	1
-10.05	-19.16	0
-0.75	-13.32	0
-12.35	0.92	1
-0.65	24.62	2
1.98	1.71	0
-15.17	1.68	1
16.85	11.89	3
-18.12	-2.92	1
-24.28	6.21	1
-6.33	-19.13	0
-25.5	9.14	1
-28.37	12.04	1
23.41	10.74	3
13.1	11.17	3
13.69	11.25	3
14.91	11.22	3
29.48	6.67	3
-14.78	10.94	1
4.11	-24.45	0
-0.41	13.56	2
5.01	20.33	2
-19.4	13.32	1
8.89	7.57	3
-17.65	-7.71	1
3.03	-6.7	0
-12.68	10.82	1
-1.42	22.16	2
-0.91	22.74	2
4.37	-7.78	0
-8.38	-20.51	0
13.84	4.31	3
-25.11	2.19	1
-10.27	-5.22	1
1.41	-19.97	0
-1.48	-18.48	0
24.75	10.31	3
16.7	4.73	3
-21.81	-8.95	1
2.58	-25.34	0
-23.67	3.35	1
-19.65	13.87	1
7.69	-23.18	0
0.03	-15.41	0
11.78	1.81	3
-6.69	-16.44	0
21	13.26	3
-22.6	9.35	1
10.78	-21.91	0
28.84	2.01	3
5.2	26.77	2
10.49	-3.53	3
-26.4	1.39	1
11.43	7.66	3
-18.1	10.85	1
10.42	14.49	2
11.17	-17.89	0
-2.78	-17.48	0
-1.91	-7.3	0
25.2	11.24	3
26.46	11.21	3
0.68	-15	0
-13.68	5.59	1
-7.86	-12.76	0
-14.1	-2.61	1
-14.63	-2.81	1
-1.02	13.6	2
-6.66	-18.24	0
-18.88	7.51	1
-11.39	-2.44	1
25.37	9.05	3
4.92	-18.1	0
3.67	-10.91	0
28.63	9.73	3
-10.09	10.81	1
9.25	16.64	2
-3.45	-11.68	0
-7.3	19.96	2
-4.9	-1.39	1
-9.77	-4.82	1
-17.7	5.22	1
18.09	-2.96	3
-12.53	7.07	1
11.7	18.57	2
5.86	-10.89	0
-12.49	4.09	1
-21.45	10.39	1
-3.65	19.2	2
-5.53	4.69	1
-6.51	-4.7	0
-21.39	7.4	1
25.79	-0.54	3
-13.06	12.9	1
9.79	19.85	2
1.69	-10.39	0
-8	-0.23	1
-22.96	10.75	1
-1.4	18.15	2
-3.12	-0.83	0
-13.31	-7.33	1
-18.58	1.02	1
25.03	-3.71	3
-8.58	15.24	1
11.26	19.75	2
2.47	-12.9	0
-8.45	0.66	1
-22.17	10.81	1
-0.57	20.74	2
-24.54	13.51	1
-13.94	13.53	1
-13.9	11.85	1
13.18	15.77	2
-8.07	12.23	1
-1.8	21.57	2
-20.6	11.82	1
-4.08	4.62	1
-22.38	13.24	1
-7.09	2.58	1
26.69	0.67	3
-5.13	10.35	1
-3.03	-14.84	0
5.51	-9.54	0
-21.46	3.32	1
-16.68	14.04	1
-6.8	10.71	1
-1.69	22.72	2
-3.8	20.32	2
-15.39	-12.41	0
-12.89	-8.24	1
6.31	-11.25	0
4.22	5.1	2
-13.47	-9.54	1
-5.3	28.62	2
-7.62	10.5	1
-11.38	-11.1	0
10.54	24.78	2
-18.39	3.11	1
-20.05	6.6	1
-0.87	-16.79	0
-23.22	5.12	1
-27.88	5.62	1
23.64	-2.23	3
16.24	16.12	2
10.62	20.21	2
17.13	15.54	3
25.74	-2.53	3
-21.73	13.25	1
-7.34	10.46	1
-6.4	11.72	1
-5.74	24.32	2
-24.93	11.08	1
-3.84	11.02	2
-11.62	-10.73	0
-7.09	0.17	1
-14.39	-9.69	1
-6.61	26.98	2
-0.99	20.7	2
-7.72	14.1	1
-4.61	-11.19	0
14.46	20.7	2
-20.51	3.26	1
-6.52	-1.13	1
-8.57	-0.26	1
-1.5	-13.59	0
26.75	0.98	3
14.13	17.98	2
-22.02	1	1
-2.98	0.18	1
-21.33	6.35	1
-19.08	13.22	1
-7.35	6.21	1
-2.35	-11.73	0
14.67	18.66	2
-5.71	-0.94	1
25.1	-4.11	3
-19.42	7.94	1
-5.26	14.22	2
24.41	-4.99	3
-2.48	22.92	2
-14.62	10.85	1
-21.72	0.53	1
17.03	17.17	2
-24.31	10.63	1
18.41	13.48	3
-7.61	4.41	1
1.72	-8.33	0
-14.86	12.21	1
26.75	0.03	3
18.59	-7.4	3
-0.41	-13.05	0
-16.89	-11.11	1
-0.8	2.14	1
-18.47	-8.4	1
-11.1	-10.62	0
-5.3	11.87	2
2.42	-10.43	0
-22.86	13.27	1
-8.68	4.61	1
27.01	-2.3	3
1.34	-1.46	0
-3.42	-8.75	0
27.52	-5.5	3
-16.72	4.56	1
-3.36	19.45	2
2.93	-7.63	0
-20.1	9.39	1
-0.24	-3.71	0
6.66	23.74	2
9.92	-23.71	0
-4.94	-6.35	0
-16.63	-6.7	1
22.25	-1.44	3
3.34	-8.73	0
6.59	-4.52	0
-7.21	-18.74	0
9.87	-5.57	0
0.52	3.32	1
6.62	23.5	2
9.36	-18.77	0
-3.94	2.86	1
-17.57	-5.4	1
24.08	-0.52	3
12.43	-7.51	0
15.3	4.41	3
-8.69	-5.34	1
7.61	19.01	2
17.28	-14.21	0
-4.52	-6.71	0
-23.25	-6.53	1
20.52	-2.14	3
-0.02	-11.06	0
19.13	-4.64	3
-8.08	-21.42	0
2.48	-5.39	0
-5.76	-1.13	1
20.09	4.6	3
-4.11	0.8	1
-3.14	-19.95	0
0.69	-7.61	0
17.24	7.28	3
7.72	-10.17	0
4.03	25.08	2
0.9	-11.69	0
15.11	-6.61	3
-7.25	-18.94	0
3.85	0.41	0
27.29	1.18	3
6.14	-25.56	0
0.18	-17.89	0
-3.23	-14.72	0
-16.51	-25.26	0
1.54	0.46	0
9.22	-23.03	0
15.82	13.03	3
0.44	13.8	2
-7.06	11.36	1
-16.67	-11.01	1
6.39	-8.02	0
2.66	-9.69	0
-4.74	3.02	1
10.61	19.71	2
16.21	-20.22	0
-10.23	-5.03	1
15.88	2.38	3
-12	-21.52	0
-13.51	-27.49	0
-7.09	-16.89	0
-7.52	-20.73	0
-13.93	-19.16	0
16.13	-6.3	3
21.32	6.96	3
21.93	1.5	3
17.3	6.92	3
-7.07	-17.96	0
-0.94	-2.17	0
14.35	-22.45	0
1.73	-12.9	0
17.36	15.23	3
-18.15	12.08	1
7.93	-5.84	0
-8.89	-1.01	1
2.61	-7.8	0
2.38	28.8	2
10.42	-22.7	0
0.01	-17.88	0
15.61	6.38	3
-22.66	-9.37	1
-9.16	-9.15	0
4.72	-22.46	0
1.54	-14.14	0
-1.21	-17.01	0
14.4	1.86	3
-16.81	-2.5	1
7.4	-26.31	0
-13.61	-5.15	1
0.4	-13.46	0
8.78	-25.8	0
-9.18	-15.88	0
19.19	6.84	3
7.79	-0.91	3
28.29	4.32	3
-20.62	-5.4	1
6.25	-26.51	0
26.28	-3.04	3
11.19	20.79	2
4.57	-11.49	0
-19.68	-0.11	1
17.87	-1.83	3
-18.95	12.72	1
21.16	-1.82	3
5.07	-24.19	0
8.59	-18.3	0
-0.54	-16.53	0
23.75	0.14	3
16.48	-9.76	3
4.51	-19.19	0
-2.71	-6.87	0
-14.61	-2.62	1
9.91	-6.09	0
-2.21	-13.3	0
-12.42	0.79	1
8.81	-11.41	0
-7.77	-13.98	0
26.68	0.75	3
-1.78	-15.46	0
2.6	20.95	2
8.81	-9.23	0
0.51	-15.78	0
9.61	-11.49	0
-2.48	21.23	2
10.91	-9.2	0
-12.85	-8.22	1
-6.46	2.18	1
14.14	-2.88	3
-5.71	8.73	1
20.42	11.35	3
-3.04	-21.77	0
-10.38	-3.25	1
-22.16	12.47	1
0.02	23.56	2
16.23	-17.06	0
-0.99	-10.68	0
-8.23	-13.92	0
29.1	4.46	3
1.28	3.2	0
15.97	15.21	2
8.7	-13.27	0
-0.78	-9.77	0
-19.5	12.57	1
2.38	20.72	2
11.68	-10.29	0
-7.95	-10.93	0
-4.73	-4.67	0
27.79	5.31	3
8.08	8.66	2
21.57	12.57	3
-0.02	-23.1	0
-5.24	-0.78	1
-16.8	12.32	1
-0.03	23.81	2
-16.53	11.99	1
2.92	1.7	0
1.12	1.28	0
16.06	16.05	2
-2.62	-2.63	0
10.33	20.23	2
-21.67	7.92	1
0.44	5.28	2
-23.12	12.82	1
-0.62	-9.24	0
27.1	2.17	3
9.02	-12.33	0
4.67	-14.44	0
3.76	-15.9	0
-3.79	-21.45	0
2.16	4.79	2
10.69	-20.31	0
1.03	18.43	2
3.49	23.12	2
-5.89	3.23	1
-11.2	-9.87	0
4.5	-18.1	0
-6.77	-11.75	0
-7.07	-2.69	1
9.58	10.59	2
10.31	-16.03	0
-4.26	-2.71	0
19.62	13.14	3
-8.88	-11.84	0
-4.95	-15.45	0
4.25	-17.29	0
-0.03	7.84	2
-7.99	-15.35	0
29	-0.24	3
20.81	7.68	3
17.61	11.9	3
13.14	21.84	2
25.16	0.2	3
-18.07	15.33	1
10.23	-18.49	0
-3.69	5.37	1
1.81	16.89	2
-20.01	10.25	1
6.72	12.07	2
-10.19	-13.09	0
-0.17	-1.5	0
-14.56	-9.79	1
4.1	18.32	2
-1.46	18.03	2
12.8	-11.29	0
11.01	-15.77	0
22.85	10.05	3
-15.48	-16.06	0
-9.52	-8.61	0
1.9	-18.38	0
12.67	-18.98	0
23.61	6.09	3
24.11	6.09	3
-19.84	-7.85	1
4.53	-22.65	0
-10.96	-1.07	1
-19.15	12.69	1
17.16	-14.91	0
-0.63	-20.8	0
17.55	14.48	3
0.19	-12.03	0
28.44	12.25	3
-1.46	-3.69	0
12.56	-13.14	0
23.6	3.41	3
10.04	17	2
-8.39	12.77	1
-18.68	-3.66	1
24.44	0.58	3
-19.23	5.13	1
15.89	17.01	2
10.5	-14.14	0
-3.12	-23.71	0
-0.92	10.03	2
20.23	2.37	3
26.8	2.23	3
3.35	-19.37	0
-10.18	-10.06	0
0.3	-0.5	0
-6.85	-11.77	0
-7.87	-7.6	0
1.58	11.49	2
3.89	-18.75	0
-16.65	7.94	1
-3.97	14.03	2
28.18	7.78	3
3.55	-17.97	0
0.13	-18.65	0
31.7	2.78	3
-14.61	13.34	1
6.46	20.57	2
10.8	-6.96	0
-4.87	12.42	2
-0.34	6.37	2
